Sequence Name,Locustag,Accession,Database,Id,InterPro ID,InterPro Name,InterPro Type,Name
NZ_CP014213,AW729_RS06645,WP_112124368.1,PHOBIUS,NON_CYTOPLASMIC_DOMAIN,,Unintegrated,Unintegrated,Non cytoplasmic domain
NZ_CP014213,AW729_RS06645,WP_112124368.1,PHOBIUS,TRANSMEMBRANE,,Unintegrated,Unintegrated,Transmembrane region
NZ_CP014213,AW729_RS06645,WP_112124368.1,PHOBIUS,TRANSMEMBRANE,,Unintegrated,Unintegrated,Transmembrane region
NZ_CP014213,AW729_RS06645,WP_112124368.1,PHOBIUS,TRANSMEMBRANE,,Unintegrated,Unintegrated,Transmembrane region
NZ_CP014213,AW729_RS06645,WP_112124368.1,PHOBIUS,NON_CYTOPLASMIC_DOMAIN,,Unintegrated,Unintegrated,Non cytoplasmic domain
NZ_CP014213,AW729_RS06645,WP_112124368.1,PHOBIUS,TRANSMEMBRANE,,Unintegrated,Unintegrated,Transmembrane region
NZ_CP014213,AW729_RS06645,WP_112124368.1,PHOBIUS,TRANSMEMBRANE,,Unintegrated,Unintegrated,Transmembrane region
NZ_CP014213,AW729_RS06645,WP_112124368.1,PHOBIUS,CYTOPLASMIC_DOMAIN,,Unintegrated,Unintegrated,Cytoplasmic domain
NZ_CP014213,AW729_RS06645,WP_112124368.1,PHOBIUS,CYTOPLASMIC_DOMAIN,,Unintegrated,Unintegrated,Cytoplasmic domain
NZ_CP014213,AW729_RS06645,WP_112124368.1,PHOBIUS,CYTOPLASMIC_DOMAIN,,Unintegrated,Unintegrated,Cytoplasmic domain
NZ_CP014213,AW729_RS06645,WP_112124368.1,PHOBIUS,NON_CYTOPLASMIC_DOMAIN,,Unintegrated,Unintegrated,Non cytoplasmic domain
NZ_SLXS01000003,EV586_RS10140,WP_132944978.1,CDD,cd01610,,Unintegrated,Unintegrated,PAP2_like
NZ_SLXS01000003,EV586_RS10140,WP_132944978.1,GENE3D,G3DSA:1.20.144.10,,Unintegrated,Unintegrated,Phosphatidic acid phosphatase type 2/haloperoxidase
NZ_SLXS01000003,EV586_RS10140,WP_132944978.1,PANTHER,PTHR14969,,Unintegrated,Unintegrated,SPHINGOSINE-1-PHOSPHATE PHOSPHOHYDROLASE
NZ_SLXS01000003,EV586_RS10140,WP_132944978.1,TMHMM,TMhelix,,Unintegrated,Unintegrated,unknown
NZ_SLXS01000003,EV586_RS10140,WP_132944978.1,TMHMM,TMhelix,,Unintegrated,Unintegrated,unknown
NZ_SLXS01000003,EV586_RS10140,WP_132944978.1,TMHMM,TMhelix,,Unintegrated,Unintegrated,unknown
NZ_SLXS01000003,EV586_RS10140,WP_132944978.1,PHOBIUS,CYTOPLASMIC_DOMAIN,,Unintegrated,Unintegrated,Cytoplasmic domain
NZ_SLXS01000003,EV586_RS10140,WP_132944978.1,PHOBIUS,CYTOPLASMIC_DOMAIN,,Unintegrated,Unintegrated,Cytoplasmic domain
NZ_SLXS01000003,EV586_RS10140,WP_132944978.1,PHOBIUS,TRANSMEMBRANE,,Unintegrated,Unintegrated,Transmembrane region
NZ_SLXS01000003,EV586_RS10140,WP_132944978.1,PHOBIUS,TRANSMEMBRANE,,Unintegrated,Unintegrated,Transmembrane region
NZ_SLXS01000003,EV586_RS10140,WP_132944978.1,PHOBIUS,TRANSMEMBRANE,,Unintegrated,Unintegrated,Transmembrane region
NZ_SLXS01000003,EV586_RS10140,WP_132944978.1,PHOBIUS,TRANSMEMBRANE,,Unintegrated,Unintegrated,Transmembrane region
NZ_SLXS01000003,EV586_RS10140,WP_132944978.1,PHOBIUS,NON_CYTOPLASMIC_DOMAIN,,Unintegrated,Unintegrated,Non cytoplasmic domain
NZ_SLXS01000003,EV586_RS10140,WP_132944978.1,PHOBIUS,NON_CYTOPLASMIC_DOMAIN,,Unintegrated,Unintegrated,Non cytoplasmic domain
NZ_SLXS01000003,EV586_RS10140,WP_132944978.1,PHOBIUS,CYTOPLASMIC_DOMAIN,,Unintegrated,Unintegrated,Cytoplasmic domain
NZ_CP119133,A6P39_RS12055,WP_067047861.1,CDD,cd04301,,Unintegrated,Unintegrated,NAT_SF
NZ_CP119133,A6P39_RS12055,WP_067047861.1,GENE3D,G3DSA:3.40.630.30,,Unintegrated,Unintegrated,
NZ_CP024972,CVV72_RS01180,WP_219150557.1,CDD,cd03398,,Unintegrated,Unintegrated,PAP2_haloperoxidase
NZ_CP043644,F1C16_RS18520,WP_185282074.1,GENE3D,G3DSA:1.10.606.20,,Unintegrated,Unintegrated,
NZ_CP043644,F1C16_RS18520,WP_185282074.1,MOBIDB_LITE,mobidb-lite,,Unintegrated,Unintegrated,disorder_prediction
NZ_JAAMPJ010000012,G7043_RS48795,WP_242643069.1,CDD,cd03398,,Unintegrated,Unintegrated,PAP2_haloperoxidase
NZ_JAAMPJ010000012,G7043_RS48795,WP_242643069.1,GENE3D,G3DSA:1.10.606.20,,Unintegrated,Unintegrated,
NZ_LMEI01000009,ASC82_RS31125,ASC82_RS31125,CDD,cd03398,,Unintegrated,Unintegrated,PAP2_haloperoxidase
NC_019678,RIV7116_RS10565,WP_044290862.1,GENE3D,G3DSA:1.20.144.10,,Unintegrated,Unintegrated,Phosphatidic acid phosphatase type 2/haloperoxidase
NZ_CP023865,ACTEI_RS38585,WP_244940692.1,CDD,cd03398,,Unintegrated,Unintegrated,PAP2_haloperoxidase
NZ_CP023865,ACTEI_RS38585,WP_244940692.1,GENE3D,G3DSA:1.10.606.20,,Unintegrated,Unintegrated,
NZ_CP029189,DEJ51_RS30615,WP_150260869.1,MOBIDB_LITE,mobidb-lite,,Unintegrated,Unintegrated,disorder_prediction
NZ_CP029189,DEJ51_RS30615,WP_150260869.1,MOBIDB_LITE,mobidb-lite,,Unintegrated,Unintegrated,disorder_prediction
NZ_BMPD01000001,IEY38_RS01765,WP_170097054.1,MOBIDB_LITE,mobidb-lite,,Unintegrated,Unintegrated,disorder_prediction
NZ_WOWA01000004,GOC77_RS10025,WP_170097054.1,MOBIDB_LITE,mobidb-lite,,Unintegrated,Unintegrated,disorder_prediction
NZ_CP119133,A6P39_RS12055,WP_067047861.1,PROSITE_PROFILES,PS51186,IPR000182,GNAT_dom,DOMAIN,GNAT
NZ_CP119133,A6P39_RS12055,WP_067047861.1,PFAM,PF00583,IPR000182,GNAT_dom,DOMAIN,Acetyltransf_1
NZ_CP118225,PSR62_RS02795,WP_274406310.1,PFAM,PF00082,IPR000209,Peptidase_S8/S53_dom,DOMAIN,Peptidase_S8
NZ_AP023443,NSMS1_RS32925,WP_224095938.1,PFAM,PF01569,IPR000326,P_Acid_Pase_2/haloperoxidase,DOMAIN,PAP2
NZ_SIOO01000001,ELH89_RS16110,WP_130751349.1,PFAM,PF01569,IPR000326,P_Acid_Pase_2/haloperoxidase,DOMAIN,PAP2
NZ_BMUQ01000011,IE289_RS26190,WP_190171405.1,PFAM,PF01569,IPR000326,P_Acid_Pase_2/haloperoxidase,DOMAIN,PAP2
NZ_CP051010,HEP87_RS37850,WP_248297023.1,PFAM,PF01569,IPR000326,P_Acid_Pase_2/haloperoxidase,DOMAIN,PAP2
NZ_KQ976354,WA1_RS09110,WP_017745370.1,PFAM,PF01569,IPR000326,P_Acid_Pase_2/haloperoxidase,DOMAIN,PAP2
NZ_CP062159,IHE43_RS13085,WP_192184291.1,PFAM,PF01569,IPR000326,P_Acid_Pase_2/haloperoxidase,DOMAIN,PAP2
NZ_JACRUM010000001,H8R26_RS00135,WP_166132487.1,PFAM,PF01569,IPR000326,P_Acid_Pase_2/haloperoxidase,DOMAIN,PAP2
NZ_VJZT01000005,FNW21_RS07105,WP_144256051.1,PFAM,PF01569,IPR000326,P_Acid_Pase_2/haloperoxidase,DOMAIN,PAP2
NZ_CP020105,B5M14_RS08915,WP_080238615.1,PFAM,PF01569,IPR000326,P_Acid_Pase_2/haloperoxidase,DOMAIN,PAP2
NZ_CP045997,GJR95_RS12910,WP_162386259.1,PFAM,PF01569,IPR000326,P_Acid_Pase_2/haloperoxidase,DOMAIN,PAP2
NZ_CP050063,G8759_RS12160,WP_167208290.1,PFAM,PF01569,IPR000326,P_Acid_Pase_2/haloperoxidase,DOMAIN,PAP2
NZ_QTJY01000002,DX909_RS08265,WP_128544673.1,PFAM,PF01569,IPR000326,P_Acid_Pase_2/haloperoxidase,DOMAIN,PAP2
NZ_AP025183,LPC23_RS03585,WP_229331139.1,PFAM,PF01569,IPR000326,P_Acid_Pase_2/haloperoxidase,DOMAIN,PAP2
NZ_AP025184,LPC21_RS03470,WP_229318117.1,PFAM,PF01569,IPR000326,P_Acid_Pase_2/haloperoxidase,DOMAIN,PAP2
NZ_AP025185,LPC20_RS03735,WP_229326619.1,PFAM,PF01569,IPR000326,P_Acid_Pase_2/haloperoxidase,DOMAIN,PAP2
NZ_CP045997,GJR95_RS12900,WP_162386257.1,PFAM,PF01569,IPR000326,P_Acid_Pase_2/haloperoxidase,DOMAIN,PAP2
NZ_CP050063,G8759_RS12170,WP_167208294.1,PFAM,PF01569,IPR000326,P_Acid_Pase_2/haloperoxidase,DOMAIN,PAP2
NC_021191,L083_RS41405,WP_063643004.1,PFAM,PF01569,IPR000326,P_Acid_Pase_2/haloperoxidase,DOMAIN,PAP2
NZ_CP020105,B5M14_RS08935,WP_245826334.1,PFAM,PF01569,IPR000326,P_Acid_Pase_2/haloperoxidase,DOMAIN,PAP2
NZ_KQ976354,WA1_RS42065,WP_017748541.1,PFAM,PF01569,IPR000326,P_Acid_Pase_2/haloperoxidase,DOMAIN,PAP2
NC_021658,SCE1572_RS12995,WP_020734497.1,PFAM,PF01569,IPR000326,P_Acid_Pase_2/haloperoxidase,DOMAIN,PAP2
NZ_NBCN01000013,BKD26_RS24450,WP_241518806.1,PFAM,PF01569,IPR000326,P_Acid_Pase_2/haloperoxidase,DOMAIN,PAP2
NZ_KE387023,MEICH_RS0106395,WP_027891923.1,PFAM,PF01569,IPR000326,P_Acid_Pase_2/haloperoxidase,DOMAIN,PAP2
NZ_BMMG01000005,IEX55_RS13970,WP_149099423.1,PFAM,PF01569,IPR000326,P_Acid_Pase_2/haloperoxidase,DOMAIN,PAP2
NZ_AP019547,W01_RS07355,WP_173053422.1,PFAM,PF01569,IPR000326,P_Acid_Pase_2/haloperoxidase,DOMAIN,PAP2
NZ_CP040710,FGM00_RS15575,WP_236262819.1,PFAM,PF01569,IPR000326,P_Acid_Pase_2/haloperoxidase,DOMAIN,PAP2
NZ_SZQL01000001,FC093_RS00595,WP_137259799.1,PFAM,PF01569,IPR000326,P_Acid_Pase_2/haloperoxidase,DOMAIN,PAP2
NC_015844,ZOBGAL_RS09865,WP_013993446.1,PFAM,PF01569,IPR000326,P_Acid_Pase_2/haloperoxidase,DOMAIN,PAP2
NZ_JABBXA010000010,HHX41_RS21360,WP_182907405.1,PFAM,PF01569,IPR000326,P_Acid_Pase_2/haloperoxidase,DOMAIN,PAP2
NZ_JADMLH010000003,IT780_RS09850,WP_233412614.1,PFAM,PF01569,IPR000326,P_Acid_Pase_2/haloperoxidase,DOMAIN,PAP2
NZ_AP022870,Pflav_RS18420,WP_173037250.1,PFAM,PF01569,IPR000326,P_Acid_Pase_2/haloperoxidase,DOMAIN,PAP2
NZ_CP017248,BFF78_RS01655,WP_069776610.1,PFAM,PF01569,IPR000326,P_Acid_Pase_2/haloperoxidase,DOMAIN,PAP2
NZ_LT629735,BLU29_RS14015,WP_091059125.1,PFAM,PF01569,IPR000326,P_Acid_Pase_2/haloperoxidase,DOMAIN,PAP2
NZ_CP016174,SD37_RS18695,WP_044853116.1,PFAM,PF01569,IPR000326,P_Acid_Pase_2/haloperoxidase,DOMAIN,PAP2
NT_165976,CHGG_01289,XP_001220510.1,PFAM,PF01569,IPR000326,P_Acid_Pase_2/haloperoxidase,DOMAIN,PAP2
NZ_QGHB01000011,C8D88_RS32945,WP_211337579.1,PFAM,PF01569,IPR000326,P_Acid_Pase_2/haloperoxidase,DOMAIN,PAP2
NZ_CP064192,IOD16_RS13650,WP_201440351.1,PFAM,PF01569,IPR000326,P_Acid_Pase_2/haloperoxidase,DOMAIN,PAP2
NC_022247,VAPA_RS19170,WP_021008421.1,PFAM,PF01569,IPR000326,P_Acid_Pase_2/haloperoxidase,DOMAIN,PAP2
NC_022247,VAPA_RS19170,WP_021008421.1,SMART,SM00014,IPR000326,P_Acid_Pase_2/haloperoxidase,DOMAIN,acid_phosph_2
NZ_CP028986,DCM75_RS30070,WP_257232127.1,PFAM,PF01569,IPR000326,P_Acid_Pase_2/haloperoxidase,DOMAIN,PAP2
NZ_CP028986,DCM75_RS30070,WP_257232127.1,SMART,SM00014,IPR000326,P_Acid_Pase_2/haloperoxidase,DOMAIN,acid_phosph_2
NZ_CP028987,DCM78_RS28465,WP_257195359.1,PFAM,PF01569,IPR000326,P_Acid_Pase_2/haloperoxidase,DOMAIN,PAP2
NZ_CP028987,DCM78_RS28465,WP_257195359.1,SMART,SM00014,IPR000326,P_Acid_Pase_2/haloperoxidase,DOMAIN,acid_phosph_2
NZ_KI519400,K410_RS0127785,WP_028137904.1,PFAM,PF01569,IPR000326,P_Acid_Pase_2/haloperoxidase,DOMAIN,PAP2
NZ_KI519400,K410_RS0127785,WP_028137904.1,SMART,SM00014,IPR000326,P_Acid_Pase_2/haloperoxidase,DOMAIN,acid_phosph_2
NZ_CP029797,DM447_RS09895,WP_112181071.1,PFAM,PF01569,IPR000326,P_Acid_Pase_2/haloperoxidase,DOMAIN,PAP2
NZ_CP048273,M654_RS04245,WP_051290453.1,PFAM,PF01569,IPR000326,P_Acid_Pase_2/haloperoxidase,DOMAIN,PAP2
NZ_CP046973,GQR42_RS20190,GQR42_RS20190,PFAM,PF01569,IPR000326,P_Acid_Pase_2/haloperoxidase,DOMAIN,PAP2
NC_015425,CBC4_RS07105,WP_013725627.1,PFAM,PF01569,IPR000326,P_Acid_Pase_2/haloperoxidase,DOMAIN,PAP2
NC_015856,CFU_RS01275,WP_041742897.1,PFAM,PF01569,IPR000326,P_Acid_Pase_2/haloperoxidase,DOMAIN,PAP2
NC_015856,CFU_RS01275,WP_041742897.1,SMART,SM00014,IPR000326,P_Acid_Pase_2/haloperoxidase,DOMAIN,acid_phosph_2
NZ_FOPA01000013,BM277_RS25330,WP_074897685.1,PFAM,PF01569,IPR000326,P_Acid_Pase_2/haloperoxidase,DOMAIN,PAP2
NZ_KV917369,BK575_RS10805,WP_169907738.1,PFAM,PF01569,IPR000326,P_Acid_Pase_2/haloperoxidase,DOMAIN,PAP2
NZ_CP049296,G5C61_RS23075,WP_164797695.1,PFAM,PF01569,IPR000326,P_Acid_Pase_2/haloperoxidase,DOMAIN,PAP2
NZ_CP014213,AW729_RS06645,WP_112124368.1,PFAM,PF01569,IPR000326,P_Acid_Pase_2/haloperoxidase,DOMAIN,PAP2
NZ_CP014213,AW729_RS06645,WP_112124368.1,SMART,SM00014,IPR000326,P_Acid_Pase_2/haloperoxidase,DOMAIN,acid_phosph_2
NZ_SLXS01000003,EV586_RS10140,WP_132944978.1,PFAM,PF01569,IPR000326,P_Acid_Pase_2/haloperoxidase,DOMAIN,PAP2
NZ_SLXS01000003,EV586_RS10140,WP_132944978.1,SMART,SM00014,IPR000326,P_Acid_Pase_2/haloperoxidase,DOMAIN,acid_phosph_2
NZ_CP043644,F1C16_RS18520,WP_185282074.1,PFAM,PF01569,IPR000326,P_Acid_Pase_2/haloperoxidase,DOMAIN,PAP2
NC_020126,MYSTI_RS24640,WP_015350516.1,SUPERFAMILY,SSF55469,IPR000415,Nitroreductase-like,HOMOLOGOUS_SUPERFAMILY,FMN-dependent nitroreductase-like
NC_020126,MYSTI_RS24640,WP_015350516.1,GENE3D,G3DSA:3.40.109.10,IPR000415,Nitroreductase-like,HOMOLOGOUS_SUPERFAMILY,NADH Oxidase
NZ_AP025733,ANSO36C_RS30820,WP_251960656.1,PROSITE_PROFILES,PS50042,IPR000595,cNMP-bd_dom,DOMAIN,CNMP_BINDING_3
NZ_CP015726,A7B19_RS45475,WP_107451048.1,PANTHER,PTHR18964,IPR000600,ROK,FAMILY,"ROK (REPRESSOR, ORF, KINASE) FAMILY"
NZ_CP015726,A7B19_RS45475,WP_107451048.1,PFAM,PF00480,IPR000600,ROK,FAMILY,ROK
NZ_GG657754,SSOG_RS00935,WP_050799714.1,PANTHER,PTHR18964,IPR000600,ROK,FAMILY,"ROK (REPRESSOR, ORF, KINASE) FAMILY"
NZ_GG657754,SSOG_RS00935,WP_050799714.1,PFAM,PF00480,IPR000600,ROK,FAMILY,ROK
NC_005027,RB_RS21530,WP_164922330.1,PROSITE_PROFILES,PS50093,IPR000601,PKD_dom,DOMAIN,PKD
NC_005027,RB_RS21530,WP_164922330.1,PROSITE_PROFILES,PS50093,IPR000601,PKD_dom,DOMAIN,PKD
NC_005027,RB_RS21530,WP_164922330.1,PFAM,PF18911,IPR000601,PKD_dom,DOMAIN,PKD_4
NZ_CP036525,K227x_RS17875,WP_246146859.1,PROSITE_PROFILES,PS50093,IPR000601,PKD_dom,DOMAIN,PKD
NZ_SJPW01000008,Poly51_RS26200,WP_146461742.1,PROSITE_PROFILES,PS50093,IPR000601,PKD_dom,DOMAIN,PKD
NZ_CP019798,B1K54_RS02425,WP_078093363.1,PROSITE_PROFILES,PS50213,IPR000782,FAS1_domain,DOMAIN,FAS1
NZ_CP019798,B1K54_RS02425,WP_078093363.1,PFAM,PF02469,IPR000782,FAS1_domain,DOMAIN,Fasciclin
NC_008781,PNAP_RS06855,WP_041376582.1,CDD,cd00834,IPR000794,Beta-ketoacyl_synthase,FAMILY,KAS_I_II
NC_008781,PNAP_RS06855,WP_041376582.1,PANTHER,PTHR11712,IPR000794,Beta-ketoacyl_synthase,FAMILY,POLYKETIDE SYNTHASE-RELATED
NZ_JARESG010000016,PY310_RS15565,WP_275215376.1,PFAM,PF00578,IPR000866,AhpC/TSA,DOMAIN,AhpC-TSA
NZ_JACJIE010000005,FHS33_RS13325,WP_142191419.1,PFAM,PF00501,IPR000873,AMP-dep_synth/lig_dom,DOMAIN,AMP-binding
NZ_CP022310,CD934_RS01230,WP_142230956.1,PFAM,PF00501,IPR000873,AMP-dep_synth/lig_dom,DOMAIN,AMP-binding
NZ_JPLW01000007,ED92_RS35965,WP_037346386.1,PFAM,PF00501,IPR000873,AMP-dep_synth/lig_dom,DOMAIN,AMP-binding
NZ_LK054223,MADA3029_RS20495,WP_022589135.1,PFAM,PF00501,IPR000873,AMP-dep_synth/lig_dom,DOMAIN,AMP-binding
NZ_CP095864,MYK68_RS07245,WP_247867194.1,PFAM,PF00501,IPR000873,AMP-dep_synth/lig_dom,DOMAIN,AMP-binding
NZ_CP029711,DKM19_RS06290,WP_239514415.1,PFAM,PF00501,IPR000873,AMP-dep_synth/lig_dom,DOMAIN,AMP-binding
NC_020126,MYSTI_RS24640,WP_015350516.1,PFAM,PF00501,IPR000873,AMP-dep_synth/lig_dom,DOMAIN,AMP-binding
NC_015856,CFU_RS01275,WP_041742897.1,CDD,cd03397,IPR001011,Acid_Pase_classA_bac,FAMILY,PAP2_acid_phosphatase
NC_015856,CFU_RS01275,WP_041742897.1,PIRSF,PIRSF000897,IPR001011,Acid_Pase_classA_bac,FAMILY,Acid_Ptase_ClsA
NZ_LK054223,MADA3029_RS20495,WP_022589135.1,PFAM,PF00975,IPR001031,Thioesterase,DOMAIN,Thioesterase
NZ_CP095864,MYK68_RS07245,WP_247867194.1,PFAM,PF00975,IPR001031,Thioesterase,DOMAIN,Thioesterase
NZ_CP029711,DKM19_RS06290,WP_239514415.1,PFAM,PF00975,IPR001031,Thioesterase,DOMAIN,Thioesterase
NZ_CP010519,SLNWT_RS15420,WP_040250729.1,PFAM,PF00975,IPR001031,Thioesterase,DOMAIN,Thioesterase
NZ_CP092644,MID12_RS14405,WP_040250729.1,PFAM,PF00975,IPR001031,Thioesterase,DOMAIN,Thioesterase
NZ_CP119078,PXX05_RS03810,WP_275089734.1,PRINTS,PR00702,IPR001036,Acrflvin-R,FAMILY,ACRIFLAVINRP
NZ_CP119078,PXX05_RS03810,WP_275089734.1,PANTHER,PTHR32063,IPR001036,Acrflvin-R,FAMILY,
NZ_CP119078,PXX05_RS03810,WP_275089734.1,PFAM,PF00873,IPR001036,Acrflvin-R,FAMILY,ACR_tran
NZ_AXVD01000001,K940_RS0100285,WP_028475870.1,CDD,cd00207,IPR001041,2Fe-2S_ferredoxin-type,DOMAIN,fer2
NZ_AXVD01000001,K940_RS0100285,WP_028475870.1,PROSITE_PROFILES,PS51085,IPR001041,2Fe-2S_ferredoxin-type,DOMAIN,2FE2S_FER_2
NZ_JAJUXF010000001,LYZ71_RS01690,WP_265442997.1,PFAM,PF00395,IPR001119,SLH_dom,DOMAIN,SLH
NZ_JAJUXF010000001,LYZ71_RS01690,WP_265442997.1,PROSITE_PROFILES,PS51272,IPR001119,SLH_dom,DOMAIN,SLH
NZ_JAJUXF010000001,LYZ71_RS01690,WP_265442997.1,PROSITE_PROFILES,PS51272,IPR001119,SLH_dom,DOMAIN,SLH
NZ_JAJUXF010000001,LYZ71_RS01690,WP_265442997.1,PROSITE_PROFILES,PS51272,IPR001119,SLH_dom,DOMAIN,SLH
NZ_CP070349,JVX95_RS06860,WP_211156986.1,GENE3D,G3DSA:3.40.366.10,IPR001227,Ac_transferase_dom_sf,HOMOLOGOUS_SUPERFAMILY,
NZ_CP080998,K3U96_RS24005,WP_220691299.1,GENE3D,G3DSA:3.40.366.10,IPR001227,Ac_transferase_dom_sf,HOMOLOGOUS_SUPERFAMILY,
NZ_LT546237,BN4348_RS37890,WP_066911012.1,GENE3D,G3DSA:3.40.366.10,IPR001227,Ac_transferase_dom_sf,HOMOLOGOUS_SUPERFAMILY,
NC_008726,MVAN_RS01375,WP_011777591.1,GENE3D,G3DSA:3.40.366.10,IPR001227,Ac_transferase_dom_sf,HOMOLOGOUS_SUPERFAMILY,
NZ_CP060055,HZU38_RS04480,WP_235881173.1,GENE3D,G3DSA:3.40.366.10,IPR001227,Ac_transferase_dom_sf,HOMOLOGOUS_SUPERFAMILY,
NZ_CP070380,JN090_RS18595,WP_208673199.1,GENE3D,G3DSA:3.40.366.10,IPR001227,Ac_transferase_dom_sf,HOMOLOGOUS_SUPERFAMILY,
NZ_CP082189,JN084_RS01210,WP_222883632.1,GENE3D,G3DSA:3.40.366.10,IPR001227,Ac_transferase_dom_sf,HOMOLOGOUS_SUPERFAMILY,
NZ_CP082190,JN085_RS01520,WP_222880192.1,GENE3D,G3DSA:3.40.366.10,IPR001227,Ac_transferase_dom_sf,HOMOLOGOUS_SUPERFAMILY,
NZ_CP082302,K5L12_RS02010,WP_036368406.1,GENE3D,G3DSA:3.40.366.10,IPR001227,Ac_transferase_dom_sf,HOMOLOGOUS_SUPERFAMILY,
NZ_CP119199,PXR06_RS01410,WP_275571811.1,GENE3D,G3DSA:3.40.366.10,IPR001227,Ac_transferase_dom_sf,HOMOLOGOUS_SUPERFAMILY,
NZ_CSTD01000001,BN971_RS05850,WP_085180210.1,GENE3D,G3DSA:3.40.366.10,IPR001227,Ac_transferase_dom_sf,HOMOLOGOUS_SUPERFAMILY,
NZ_CP011773,AB431_RS02005,WP_047332984.1,GENE3D,G3DSA:3.40.366.10,IPR001227,Ac_transferase_dom_sf,HOMOLOGOUS_SUPERFAMILY,
NC_002944,MAP_RS19285,WP_040963265.1,GENE3D,G3DSA:3.40.366.10,IPR001227,Ac_transferase_dom_sf,HOMOLOGOUS_SUPERFAMILY,
NZ_JACKUB010000028,H7J84_RS20035,H7J84_RS20035,GENE3D,G3DSA:3.40.366.10,IPR001227,Ac_transferase_dom_sf,HOMOLOGOUS_SUPERFAMILY,
NZ_JACJIE010000005,FHS33_RS13325,WP_142191419.1,PFAM,PF00668,IPR001242,Condensatn,DOMAIN,Condensation
NZ_CP022310,CD934_RS01230,WP_142230956.1,PFAM,PF00668,IPR001242,Condensatn,DOMAIN,Condensation
NZ_JPLW01000007,ED92_RS35965,WP_037346386.1,PFAM,PF00668,IPR001242,Condensatn,DOMAIN,Condensation
NZ_LK054223,MADA3029_RS20495,WP_022589135.1,PFAM,PF00668,IPR001242,Condensatn,DOMAIN,Condensation
NZ_CP095864,MYK68_RS07245,WP_247867194.1,PFAM,PF00668,IPR001242,Condensatn,DOMAIN,Condensation
NZ_CP029711,DKM19_RS06290,WP_239514415.1,PFAM,PF00668,IPR001242,Condensatn,DOMAIN,Condensation
NC_020126,MYSTI_RS24640,WP_015350516.1,PFAM,PF00668,IPR001242,Condensatn,DOMAIN,Condensation
NZ_LR130759,MB901379_RS05170,WP_158015653.1,PFAM,PF00668,IPR001242,Condensatn,DOMAIN,Condensation
NZ_LT607752,GA0070623_RS08265,WP_067314006.1,PFAM,PF00534,IPR001296,Glyco_trans_1,DOMAIN,Glycos_transf_1
NZ_AP025733,ANSO36C_RS30820,WP_251960656.1,PFAM,PF00353,IPR001343,Hemolysn_Ca-bd,REPEAT,HemolysinCabind
NZ_LIPE01000003,AMK12_RS21335,WP_073959379.1,PFAM,PF01370,IPR001509,Epimerase_deHydtase,DOMAIN,Epimerase
NZ_CP106881,M9799_RS13970,WP_231044504.1,PFAM,PF00581,IPR001763,Rhodanese-like_dom,DOMAIN,Rhodanese
NZ_CP106881,M9799_RS13970,WP_231044504.1,SMART,SM00450,IPR001763,Rhodanese-like_dom,DOMAIN,rhod_4
NZ_CP106881,M9799_RS13970,WP_231044504.1,PROSITE_PROFILES,PS50206,IPR001763,Rhodanese-like_dom,DOMAIN,RHODANESE_3
NZ_CP106881,M9799_RS13970,WP_231044504.1,PROSITE_PROFILES,PS50206,IPR001763,Rhodanese-like_dom,DOMAIN,RHODANESE_3
NZ_CP069159,JM656_RS13830,WP_203358284.1,PFAM,PF01435,IPR001915,Peptidase_M48,DOMAIN,Peptidase_M48
NZ_JAJNQS010000004,LRP53_RS05350,WP_231275456.1,PFAM,PF01435,IPR001915,Peptidase_M48,DOMAIN,Peptidase_M48
NZ_JABMJK010000010,FHW83_RS20835,WP_176648266.1,CDD,cd01991,IPR001962,Asn_synthase,DOMAIN,Asn_synthase_B_C
NZ_JABMJK010000010,FHW83_RS20835,WP_176648266.1,PFAM,PF00733,IPR001962,Asn_synthase,DOMAIN,Asn_synthase
NZ_CP049107,G6P88_RS08920,WP_165322833.1,PFAM,PF00494,IPR002060,Squ/phyt_synthse,FAMILY,SQS_PSY
NZ_LN811352,BN1233_RS09810,WP_082145335.1,PFAM,PF00494,IPR002060,Squ/phyt_synthse,FAMILY,SQS_PSY
NZ_JAJUXF010000001,LYZ71_RS01690,WP_265442997.1,PFAM,PF00963,IPR002102,Cohesin_dom,DOMAIN,Cohesin
NZ_CP042914,UC8_RS04490,WP_084427653.1,PFAM,PF00404,IPR002105,Dockerin_1_rpt,REPEAT,Dockerin_1
NZ_CP036264,Mal15_RS17920,WP_167546893.1,PFAM,PF00404,IPR002105,Dockerin_1_rpt,REPEAT,Dockerin_1
NZ_SJPN01000003,Pla52n_RS13430,WP_146520203.1,PFAM,PF00404,IPR002105,Dockerin_1_rpt,REPEAT,Dockerin_1
NZ_NPDI01000028,CGZ80_RS10000,WP_143543835.1,PFAM,PF00404,IPR002105,Dockerin_1_rpt,REPEAT,Dockerin_1
NC_005027,RB_RS21530,WP_164922330.1,PFAM,PF00404,IPR002105,Dockerin_1_rpt,REPEAT,Dockerin_1
NZ_CP036264,Mal15_RS17925,WP_167546894.1,PFAM,PF00404,IPR002105,Dockerin_1_rpt,REPEAT,Dockerin_1
NZ_CP037423,Enr13x_RS14945,WP_145387321.1,PFAM,PF00404,IPR002105,Dockerin_1_rpt,REPEAT,Dockerin_1
