Name,Accession,Database,Id,InterPro ID,InterPro Name,InterPro Type,Name
"Bacterial fluorinating enzyme, C-terminal domain",WP_184661790.1,SUPERFAMILY,SSF101852,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,"Bacterial fluorinating enzyme, C-terminal domain"
Bacterial fluorinating enzyme like,WP_183883066.1,GENE3D,G3DSA:2.40.30.90,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,Bacterial fluorinating enzyme like
"Bacterial fluorinating enzyme, C-terminal domain",WP_183883066.1,SUPERFAMILY,SSF101852,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,"Bacterial fluorinating enzyme, C-terminal domain"
Bacterial fluorinating enzyme like,WP_183869131.1,GENE3D,G3DSA:2.40.30.90,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,Bacterial fluorinating enzyme like
"Bacterial fluorinating enzyme, C-terminal domain",WP_183869131.1,SUPERFAMILY,SSF101852,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,"Bacterial fluorinating enzyme, C-terminal domain"
Bacterial fluorinating enzyme like,WP_183869131.1,GENE3D,G3DSA:2.40.30.90,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,Bacterial fluorinating enzyme like
"Bacterial fluorinating enzyme, C-terminal domain",WP_183869131.1,SUPERFAMILY,SSF101852,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,"Bacterial fluorinating enzyme, C-terminal domain"
Bacterial fluorinating enzyme like,WP_203253003.1,GENE3D,G3DSA:2.40.30.90,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,Bacterial fluorinating enzyme like
"Bacterial fluorinating enzyme, C-terminal domain",WP_203253003.1,SUPERFAMILY,SSF101852,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,"Bacterial fluorinating enzyme, C-terminal domain"
Bacterial fluorinating enzyme like,WP_058611713.1,GENE3D,G3DSA:2.40.30.90,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,Bacterial fluorinating enzyme like
"Bacterial fluorinating enzyme, C-terminal domain",WP_058611713.1,SUPERFAMILY,SSF101852,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,"Bacterial fluorinating enzyme, C-terminal domain"
Bacterial fluorinating enzyme like,WP_058611713.1,GENE3D,G3DSA:2.40.30.90,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,Bacterial fluorinating enzyme like
"Bacterial fluorinating enzyme, C-terminal domain",WP_058611713.1,SUPERFAMILY,SSF101852,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,"Bacterial fluorinating enzyme, C-terminal domain"
Bacterial fluorinating enzyme like,WP_058611713.1,GENE3D,G3DSA:2.40.30.90,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,Bacterial fluorinating enzyme like
"Bacterial fluorinating enzyme, C-terminal domain",WP_058611713.1,SUPERFAMILY,SSF101852,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,"Bacterial fluorinating enzyme, C-terminal domain"
Bacterial fluorinating enzyme like,WP_058611713.1,GENE3D,G3DSA:2.40.30.90,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,Bacterial fluorinating enzyme like
"Bacterial fluorinating enzyme, C-terminal domain",WP_058611713.1,SUPERFAMILY,SSF101852,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,"Bacterial fluorinating enzyme, C-terminal domain"
Bacterial fluorinating enzyme like,WP_058611713.1,GENE3D,G3DSA:2.40.30.90,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,Bacterial fluorinating enzyme like
"Bacterial fluorinating enzyme, C-terminal domain",WP_058611713.1,SUPERFAMILY,SSF101852,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,"Bacterial fluorinating enzyme, C-terminal domain"
Bacterial fluorinating enzyme like,WP_264729041.1,GENE3D,G3DSA:2.40.30.90,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,Bacterial fluorinating enzyme like
"Bacterial fluorinating enzyme, C-terminal domain",WP_264729041.1,SUPERFAMILY,SSF101852,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,"Bacterial fluorinating enzyme, C-terminal domain"
Bacterial fluorinating enzyme like,WP_081917707.1,GENE3D,G3DSA:2.40.30.90,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,Bacterial fluorinating enzyme like
"Bacterial fluorinating enzyme, C-terminal domain",WP_081917707.1,SUPERFAMILY,SSF101852,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,"Bacterial fluorinating enzyme, C-terminal domain"
Bacterial fluorinating enzyme like,WP_020157091.1,GENE3D,G3DSA:2.40.30.90,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,Bacterial fluorinating enzyme like
"Bacterial fluorinating enzyme, C-terminal domain",WP_020157091.1,SUPERFAMILY,SSF101852,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,"Bacterial fluorinating enzyme, C-terminal domain"
Bacterial fluorinating enzyme like,WP_026463765.1,GENE3D,G3DSA:2.40.30.90,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,Bacterial fluorinating enzyme like
"Bacterial fluorinating enzyme, C-terminal domain",WP_026463765.1,SUPERFAMILY,SSF101852,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,"Bacterial fluorinating enzyme, C-terminal domain"
Bacterial fluorinating enzyme like,WP_011904934.1,GENE3D,G3DSA:2.40.30.90,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,Bacterial fluorinating enzyme like
"Bacterial fluorinating enzyme, C-terminal domain",WP_011904934.1,SUPERFAMILY,SSF101852,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,"Bacterial fluorinating enzyme, C-terminal domain"
Bacterial fluorinating enzyme like,WP_066890326.1,GENE3D,G3DSA:2.40.30.90,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,Bacterial fluorinating enzyme like
"Bacterial fluorinating enzyme, C-terminal domain",WP_066890326.1,SUPERFAMILY,SSF101852,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,"Bacterial fluorinating enzyme, C-terminal domain"
Bacterial fluorinating enzyme like,WP_179972611.1,GENE3D,G3DSA:2.40.30.90,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,Bacterial fluorinating enzyme like
"Bacterial fluorinating enzyme, C-terminal domain",WP_179972611.1,SUPERFAMILY,SSF101852,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,"Bacterial fluorinating enzyme, C-terminal domain"
Bacterial fluorinating enzyme like,WP_048540461.1,GENE3D,G3DSA:2.40.30.90,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,Bacterial fluorinating enzyme like
"Bacterial fluorinating enzyme, C-terminal domain",WP_048540461.1,SUPERFAMILY,SSF101852,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,"Bacterial fluorinating enzyme, C-terminal domain"
Bacterial fluorinating enzyme like,WP_269456726.1,GENE3D,G3DSA:2.40.30.90,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,Bacterial fluorinating enzyme like
"Bacterial fluorinating enzyme, C-terminal domain",WP_269456726.1,SUPERFAMILY,SSF101852,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,"Bacterial fluorinating enzyme, C-terminal domain"
Bacterial fluorinating enzyme like,WP_095070978.1,GENE3D,G3DSA:2.40.30.90,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,Bacterial fluorinating enzyme like
"Bacterial fluorinating enzyme, C-terminal domain",WP_095070978.1,SUPERFAMILY,SSF101852,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,"Bacterial fluorinating enzyme, C-terminal domain"
Bacterial fluorinating enzyme like,WP_232833201.1,GENE3D,G3DSA:2.40.30.90,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,Bacterial fluorinating enzyme like
"Bacterial fluorinating enzyme, C-terminal domain",WP_232833201.1,SUPERFAMILY,SSF101852,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,"Bacterial fluorinating enzyme, C-terminal domain"
Bacterial fluorinating enzyme like,WP_115808507.1,GENE3D,G3DSA:2.40.30.90,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,Bacterial fluorinating enzyme like
"Bacterial fluorinating enzyme, C-terminal domain",WP_115808507.1,SUPERFAMILY,SSF101852,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,"Bacterial fluorinating enzyme, C-terminal domain"
Bacterial fluorinating enzyme like,WP_090261071.1,GENE3D,G3DSA:2.40.30.90,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,Bacterial fluorinating enzyme like
"Bacterial fluorinating enzyme, C-terminal domain",WP_090261071.1,SUPERFAMILY,SSF101852,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,"Bacterial fluorinating enzyme, C-terminal domain"
Bacterial fluorinating enzyme like,WP_266086108.1,GENE3D,G3DSA:2.40.30.90,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,Bacterial fluorinating enzyme like
"Bacterial fluorinating enzyme, C-terminal domain",WP_266086108.1,SUPERFAMILY,SSF101852,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,"Bacterial fluorinating enzyme, C-terminal domain"
Bacterial fluorinating enzyme like,WP_246130594.1,GENE3D,G3DSA:2.40.30.90,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,Bacterial fluorinating enzyme like
"Bacterial fluorinating enzyme, C-terminal domain",WP_246130594.1,SUPERFAMILY,SSF101852,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,"Bacterial fluorinating enzyme, C-terminal domain"
Bacterial fluorinating enzyme like,WP_150086317.1,GENE3D,G3DSA:2.40.30.90,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,Bacterial fluorinating enzyme like
"Bacterial fluorinating enzyme, C-terminal domain",WP_150086317.1,SUPERFAMILY,SSF101852,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,"Bacterial fluorinating enzyme, C-terminal domain"
Bacterial fluorinating enzyme like,WP_252936505.1,GENE3D,G3DSA:2.40.30.90,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,Bacterial fluorinating enzyme like
"Bacterial fluorinating enzyme, C-terminal domain",WP_252936505.1,SUPERFAMILY,SSF101852,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,"Bacterial fluorinating enzyme, C-terminal domain"
Bacterial fluorinating enzyme like,WP_153754364.1,GENE3D,G3DSA:2.40.30.90,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,Bacterial fluorinating enzyme like
"Bacterial fluorinating enzyme, C-terminal domain",WP_153754364.1,SUPERFAMILY,SSF101852,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,"Bacterial fluorinating enzyme, C-terminal domain"
Bacterial fluorinating enzyme like,,GENE3D,G3DSA:2.40.30.90,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,Bacterial fluorinating enzyme like
"Bacterial fluorinating enzyme, C-terminal domain",,SUPERFAMILY,SSF101852,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,"Bacterial fluorinating enzyme, C-terminal domain"
Bacterial fluorinating enzyme like,,GENE3D,G3DSA:2.40.30.90,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,Bacterial fluorinating enzyme like
"Bacterial fluorinating enzyme, C-terminal domain",,SUPERFAMILY,SSF101852,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,"Bacterial fluorinating enzyme, C-terminal domain"
Bacterial fluorinating enzyme like,,GENE3D,G3DSA:2.40.30.90,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,Bacterial fluorinating enzyme like
"Bacterial fluorinating enzyme, C-terminal domain",,SUPERFAMILY,SSF101852,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,"Bacterial fluorinating enzyme, C-terminal domain"
Bacterial fluorinating enzyme like,,GENE3D,G3DSA:2.40.30.90,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,Bacterial fluorinating enzyme like
"Bacterial fluorinating enzyme, C-terminal domain",,SUPERFAMILY,SSF101852,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,"Bacterial fluorinating enzyme, C-terminal domain"
Bacterial fluorinating enzyme like,,GENE3D,G3DSA:2.40.30.90,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,Bacterial fluorinating enzyme like
"Bacterial fluorinating enzyme, C-terminal domain",,SUPERFAMILY,SSF101852,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,"Bacterial fluorinating enzyme, C-terminal domain"
Bacterial fluorinating enzyme like,,GENE3D,G3DSA:2.40.30.90,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,Bacterial fluorinating enzyme like
"Bacterial fluorinating enzyme, C-terminal domain",,SUPERFAMILY,SSF101852,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,"Bacterial fluorinating enzyme, C-terminal domain"
Bacterial fluorinating enzyme like,,GENE3D,G3DSA:2.40.30.90,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,Bacterial fluorinating enzyme like
"Bacterial fluorinating enzyme, C-terminal domain",,SUPERFAMILY,SSF101852,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,"Bacterial fluorinating enzyme, C-terminal domain"
Bacterial fluorinating enzyme like,,GENE3D,G3DSA:2.40.30.90,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,Bacterial fluorinating enzyme like
"Bacterial fluorinating enzyme, C-terminal domain",,SUPERFAMILY,SSF101852,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,"Bacterial fluorinating enzyme, C-terminal domain"
Bacterial fluorinating enzyme like,,GENE3D,G3DSA:2.40.30.90,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,Bacterial fluorinating enzyme like
"Bacterial fluorinating enzyme, C-terminal domain",,SUPERFAMILY,SSF101852,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,"Bacterial fluorinating enzyme, C-terminal domain"
Bacterial fluorinating enzyme like,,GENE3D,G3DSA:2.40.30.90,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,Bacterial fluorinating enzyme like
"Bacterial fluorinating enzyme, C-terminal domain",,SUPERFAMILY,SSF101852,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,"Bacterial fluorinating enzyme, C-terminal domain"
Bacterial fluorinating enzyme like,,GENE3D,G3DSA:2.40.30.90,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,Bacterial fluorinating enzyme like
"Bacterial fluorinating enzyme, C-terminal domain",,SUPERFAMILY,SSF101852,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,"Bacterial fluorinating enzyme, C-terminal domain"
Bacterial fluorinating enzyme like,,GENE3D,G3DSA:2.40.30.90,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,Bacterial fluorinating enzyme like
"Bacterial fluorinating enzyme, C-terminal domain",,SUPERFAMILY,SSF101852,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,"Bacterial fluorinating enzyme, C-terminal domain"
Bacterial fluorinating enzyme like,,GENE3D,G3DSA:2.40.30.90,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,Bacterial fluorinating enzyme like
"Bacterial fluorinating enzyme, C-terminal domain",,SUPERFAMILY,SSF101852,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,"Bacterial fluorinating enzyme, C-terminal domain"
Bacterial fluorinating enzyme like,,GENE3D,G3DSA:2.40.30.90,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,Bacterial fluorinating enzyme like
"Bacterial fluorinating enzyme, C-terminal domain",,SUPERFAMILY,SSF101852,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,"Bacterial fluorinating enzyme, C-terminal domain"
Bacterial fluorinating enzyme like,,GENE3D,G3DSA:2.40.30.90,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,Bacterial fluorinating enzyme like
"Bacterial fluorinating enzyme, C-terminal domain",,SUPERFAMILY,SSF101852,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,"Bacterial fluorinating enzyme, C-terminal domain"
Bacterial fluorinating enzyme like,,GENE3D,G3DSA:2.40.30.90,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,Bacterial fluorinating enzyme like
"Bacterial fluorinating enzyme, C-terminal domain",,SUPERFAMILY,SSF101852,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,"Bacterial fluorinating enzyme, C-terminal domain"
Bacterial fluorinating enzyme like,,GENE3D,G3DSA:2.40.30.90,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,Bacterial fluorinating enzyme like
"Bacterial fluorinating enzyme, C-terminal domain",,SUPERFAMILY,SSF101852,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,"Bacterial fluorinating enzyme, C-terminal domain"
Bacterial fluorinating enzyme like,,GENE3D,G3DSA:2.40.30.90,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,Bacterial fluorinating enzyme like
"Bacterial fluorinating enzyme, C-terminal domain",,SUPERFAMILY,SSF101852,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,"Bacterial fluorinating enzyme, C-terminal domain"
Bacterial fluorinating enzyme like,,GENE3D,G3DSA:2.40.30.90,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,Bacterial fluorinating enzyme like
"Bacterial fluorinating enzyme, C-terminal domain",,SUPERFAMILY,SSF101852,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,"Bacterial fluorinating enzyme, C-terminal domain"
Bacterial fluorinating enzyme like,,GENE3D,G3DSA:2.40.30.90,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,Bacterial fluorinating enzyme like
"Bacterial fluorinating enzyme, C-terminal domain",,SUPERFAMILY,SSF101852,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,"Bacterial fluorinating enzyme, C-terminal domain"
Bacterial fluorinating enzyme like,,GENE3D,G3DSA:2.40.30.90,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,Bacterial fluorinating enzyme like
"Bacterial fluorinating enzyme, C-terminal domain",,SUPERFAMILY,SSF101852,IPR023227,SAM_OH_AdoTrfase_C_sf,HOMOLOGOUS_SUPERFAMILY,"Bacterial fluorinating enzyme, C-terminal domain"
,STU_RS11130,GENE3D,G3DSA:3.40.50.10790,IPR023228,SAM_OH_AdoTrfase_N_sf,HOMOLOGOUS_SUPERFAMILY,
"Bacterial fluorinating enzyme, N-terminal domain",STU_RS11130,SUPERFAMILY,SSF102522,IPR023228,SAM_OH_AdoTrfase_N_sf,HOMOLOGOUS_SUPERFAMILY,"Bacterial fluorinating enzyme, N-terminal domain"
,WP_011904934.1,GENE3D,G3DSA:3.40.50.10790,IPR023228,SAM_OH_AdoTrfase_N_sf,HOMOLOGOUS_SUPERFAMILY,
"Bacterial fluorinating enzyme, N-terminal domain",WP_011904934.1,SUPERFAMILY,SSF102522,IPR023228,SAM_OH_AdoTrfase_N_sf,HOMOLOGOUS_SUPERFAMILY,"Bacterial fluorinating enzyme, N-terminal domain"
,WP_012409844.1,GENE3D,G3DSA:3.40.50.10790,IPR023228,SAM_OH_AdoTrfase_N_sf,HOMOLOGOUS_SUPERFAMILY,
"Bacterial fluorinating enzyme, N-terminal domain",WP_012409844.1,SUPERFAMILY,SSF102522,IPR023228,SAM_OH_AdoTrfase_N_sf,HOMOLOGOUS_SUPERFAMILY,"Bacterial fluorinating enzyme, N-terminal domain"
,WP_015899040.1,GENE3D,G3DSA:3.40.50.10790,IPR023228,SAM_OH_AdoTrfase_N_sf,HOMOLOGOUS_SUPERFAMILY,
"Bacterial fluorinating enzyme, N-terminal domain",WP_015899040.1,SUPERFAMILY,SSF102522,IPR023228,SAM_OH_AdoTrfase_N_sf,HOMOLOGOUS_SUPERFAMILY,"Bacterial fluorinating enzyme, N-terminal domain"
,WP_043812505.1,GENE3D,G3DSA:3.40.50.10790,IPR023228,SAM_OH_AdoTrfase_N_sf,HOMOLOGOUS_SUPERFAMILY,
"Bacterial fluorinating enzyme, N-terminal domain",WP_043812505.1,SUPERFAMILY,SSF102522,IPR023228,SAM_OH_AdoTrfase_N_sf,HOMOLOGOUS_SUPERFAMILY,"Bacterial fluorinating enzyme, N-terminal domain"
,SNAS_RS36825,GENE3D,G3DSA:3.40.50.10790,IPR023228,SAM_OH_AdoTrfase_N_sf,HOMOLOGOUS_SUPERFAMILY,
"Bacterial fluorinating enzyme, N-terminal domain",SNAS_RS36825,SUPERFAMILY,SSF102522,IPR023228,SAM_OH_AdoTrfase_N_sf,HOMOLOGOUS_SUPERFAMILY,"Bacterial fluorinating enzyme, N-terminal domain"
,WP_013798885.1,GENE3D,G3DSA:3.40.50.10790,IPR023228,SAM_OH_AdoTrfase_N_sf,HOMOLOGOUS_SUPERFAMILY,
"Bacterial fluorinating enzyme, N-terminal domain",WP_013798885.1,SUPERFAMILY,SSF102522,IPR023228,SAM_OH_AdoTrfase_N_sf,HOMOLOGOUS_SUPERFAMILY,"Bacterial fluorinating enzyme, N-terminal domain"
,WP_014607963.1,GENE3D,G3DSA:3.40.50.10790,IPR023228,SAM_OH_AdoTrfase_N_sf,HOMOLOGOUS_SUPERFAMILY,
"Bacterial fluorinating enzyme, N-terminal domain",WP_014607963.1,SUPERFAMILY,SSF102522,IPR023228,SAM_OH_AdoTrfase_N_sf,HOMOLOGOUS_SUPERFAMILY,"Bacterial fluorinating enzyme, N-terminal domain"
,WP_011680730.1,GENE3D,G3DSA:3.40.50.10790,IPR023228,SAM_OH_AdoTrfase_N_sf,HOMOLOGOUS_SUPERFAMILY,
"Bacterial fluorinating enzyme, N-terminal domain",WP_011680730.1,SUPERFAMILY,SSF102522,IPR023228,SAM_OH_AdoTrfase_N_sf,HOMOLOGOUS_SUPERFAMILY,"Bacterial fluorinating enzyme, N-terminal domain"
,WP_015300510.1,GENE3D,G3DSA:3.40.50.10790,IPR023228,SAM_OH_AdoTrfase_N_sf,HOMOLOGOUS_SUPERFAMILY,
"Bacterial fluorinating enzyme, N-terminal domain",WP_015300510.1,SUPERFAMILY,SSF102522,IPR023228,SAM_OH_AdoTrfase_N_sf,HOMOLOGOUS_SUPERFAMILY,"Bacterial fluorinating enzyme, N-terminal domain"
,WP_068513665.1,GENE3D,G3DSA:3.40.50.10790,IPR023228,SAM_OH_AdoTrfase_N_sf,HOMOLOGOUS_SUPERFAMILY,
"Bacterial fluorinating enzyme, N-terminal domain",WP_068513665.1,SUPERFAMILY,SSF102522,IPR023228,SAM_OH_AdoTrfase_N_sf,HOMOLOGOUS_SUPERFAMILY,"Bacterial fluorinating enzyme, N-terminal domain"
,WP_067768719.1,GENE3D,G3DSA:3.40.50.10790,IPR023228,SAM_OH_AdoTrfase_N_sf,HOMOLOGOUS_SUPERFAMILY,
"Bacterial fluorinating enzyme, N-terminal domain",WP_067768719.1,SUPERFAMILY,SSF102522,IPR023228,SAM_OH_AdoTrfase_N_sf,HOMOLOGOUS_SUPERFAMILY,"Bacterial fluorinating enzyme, N-terminal domain"
,WP_096477019.1,GENE3D,G3DSA:3.40.50.10790,IPR023228,SAM_OH_AdoTrfase_N_sf,HOMOLOGOUS_SUPERFAMILY,
"Bacterial fluorinating enzyme, N-terminal domain",WP_096477019.1,SUPERFAMILY,SSF102522,IPR023228,SAM_OH_AdoTrfase_N_sf,HOMOLOGOUS_SUPERFAMILY,"Bacterial fluorinating enzyme, N-terminal domain"
,WP_096681090.1,GENE3D,G3DSA:3.40.50.10790,IPR023228,SAM_OH_AdoTrfase_N_sf,HOMOLOGOUS_SUPERFAMILY,
"Bacterial fluorinating enzyme, N-terminal domain",WP_096681090.1,SUPERFAMILY,SSF102522,IPR023228,SAM_OH_AdoTrfase_N_sf,HOMOLOGOUS_SUPERFAMILY,"Bacterial fluorinating enzyme, N-terminal domain"
,WP_096643140.1,GENE3D,G3DSA:3.40.50.10790,IPR023228,SAM_OH_AdoTrfase_N_sf,HOMOLOGOUS_SUPERFAMILY,
"Bacterial fluorinating enzyme, N-terminal domain",WP_096643140.1,SUPERFAMILY,SSF102522,IPR023228,SAM_OH_AdoTrfase_N_sf,HOMOLOGOUS_SUPERFAMILY,"Bacterial fluorinating enzyme, N-terminal domain"
,WP_096620828.1,GENE3D,G3DSA:3.40.50.10790,IPR023228,SAM_OH_AdoTrfase_N_sf,HOMOLOGOUS_SUPERFAMILY,
