Name,Sequence Name,Database,Id,InterPro ID,InterPro Name,InterPro Type,Name
Putative DNA-binding domain,NBC_00267_CP108076_PRJNA747871:OG860_18630,SUPERFAMILY,SSF46955,IPR009061,DNA-bd_dom_put_sf,HOMOLOGOUS_SUPERFAMILY,Putative DNA-binding domain
Putative DNA-binding domain,NBC_00377_CP107958_PRJNA747871:OHS71_18615,SUPERFAMILY,SSF46955,IPR009061,DNA-bd_dom_put_sf,HOMOLOGOUS_SUPERFAMILY,Putative DNA-binding domain
Putative DNA-binding domain,NBC_00456_CP107906_PRJNA747871:OHB29_24965,SUPERFAMILY,SSF46955,IPR009061,DNA-bd_dom_put_sf,HOMOLOGOUS_SUPERFAMILY,Putative DNA-binding domain
Putative DNA-binding domain,NBC_00637_CP109046_PRJNA747871:OG440_16215,SUPERFAMILY,SSF46955,IPR009061,DNA-bd_dom_put_sf,HOMOLOGOUS_SUPERFAMILY,Putative DNA-binding domain
Putative DNA-binding domain,NBC_01268_CP108454_PRJNA747871:OG309_16440,SUPERFAMILY,SSF46955,IPR009061,DNA-bd_dom_put_sf,HOMOLOGOUS_SUPERFAMILY,Putative DNA-binding domain
Putative DNA-binding domain,NBC_01723_CP109171_PRJNA747871:OIE75_20865,SUPERFAMILY,SSF46955,IPR009061,DNA-bd_dom_put_sf,HOMOLOGOUS_SUPERFAMILY,Putative DNA-binding domain
Putative DNA-binding domain,NBC_00055_CP108259_PRJNA747871:OHU31_17940,SUPERFAMILY,SSF46955,IPR009061,DNA-bd_dom_put_sf,HOMOLOGOUS_SUPERFAMILY,Putative DNA-binding domain
Putative DNA-binding domain,NBC_00121_CP108194_PRJNA747871:OG830_17695,SUPERFAMILY,SSF46955,IPR009061,DNA-bd_dom_put_sf,HOMOLOGOUS_SUPERFAMILY,Putative DNA-binding domain
Putative DNA-binding domain,NBC_00191_CP108130_PRJNA747871:OHT93_21110,SUPERFAMILY,SSF46955,IPR009061,DNA-bd_dom_put_sf,HOMOLOGOUS_SUPERFAMILY,Putative DNA-binding domain
Putative DNA-binding domain,NBC_00208_CP108123_PRJNA747871:OG911_25620,SUPERFAMILY,SSF46955,IPR009061,DNA-bd_dom_put_sf,HOMOLOGOUS_SUPERFAMILY,Putative DNA-binding domain
Putative DNA-binding domain,NBC_00316_CP108023_PRJNA747871:OG878_22305,SUPERFAMILY,SSF46955,IPR009061,DNA-bd_dom_put_sf,HOMOLOGOUS_SUPERFAMILY,Putative DNA-binding domain
Putative DNA-binding domain,NBC_00322_CP108019_PRJNA747871:OG905_18410,SUPERFAMILY,SSF46955,IPR009061,DNA-bd_dom_put_sf,HOMOLOGOUS_SUPERFAMILY,Putative DNA-binding domain
Putative DNA-binding domain,NBC_00353_CP107985_PRJNA747871:OHA88_26075,SUPERFAMILY,SSF46955,IPR009061,DNA-bd_dom_put_sf,HOMOLOGOUS_SUPERFAMILY,Putative DNA-binding domain
Putative DNA-binding domain,NBC_00421_CP107929_PRJNA747871:OHQ87_19365,SUPERFAMILY,SSF46955,IPR009061,DNA-bd_dom_put_sf,HOMOLOGOUS_SUPERFAMILY,Putative DNA-binding domain
Putative DNA-binding domain,NBC_00525_CP107834_PRJNA747871:OG710_15365,SUPERFAMILY,SSF46955,IPR009061,DNA-bd_dom_put_sf,HOMOLOGOUS_SUPERFAMILY,Putative DNA-binding domain
Putative DNA-binding domain,NBC_00562_CP107791_PRJNA747871:OHA33_18370,SUPERFAMILY,SSF46955,IPR009061,DNA-bd_dom_put_sf,HOMOLOGOUS_SUPERFAMILY,Putative DNA-binding domain
Putative DNA-binding domain,NBC_00623_CP107748_PRJNA747871:OHN35_24730,SUPERFAMILY,SSF46955,IPR009061,DNA-bd_dom_put_sf,HOMOLOGOUS_SUPERFAMILY,Putative DNA-binding domain
Putative DNA-binding domain,NBC_00624_CP107746_PRJNA747871:OHN15_17470,SUPERFAMILY,SSF46955,IPR009061,DNA-bd_dom_put_sf,HOMOLOGOUS_SUPERFAMILY,Putative DNA-binding domain
Putative DNA-binding domain,NBC_00724_CP108985_PRJNA747871:OHB17_18470,SUPERFAMILY,SSF46955,IPR009061,DNA-bd_dom_put_sf,HOMOLOGOUS_SUPERFAMILY,Putative DNA-binding domain
Putative DNA-binding domain,NBC_00842_CP108850_PRJNA747871:OH821_19805,SUPERFAMILY,SSF46955,IPR009061,DNA-bd_dom_put_sf,HOMOLOGOUS_SUPERFAMILY,Putative DNA-binding domain
Putative DNA-binding domain,NBC_00873_CP108803_PRJNA747871:OH809_23490,SUPERFAMILY,SSF46955,IPR009061,DNA-bd_dom_put_sf,HOMOLOGOUS_SUPERFAMILY,Putative DNA-binding domain
Putative DNA-binding domain,NBC_00879_CP108799_PRJNA747871:OH805_16035,SUPERFAMILY,SSF46955,IPR009061,DNA-bd_dom_put_sf,HOMOLOGOUS_SUPERFAMILY,Putative DNA-binding domain
Putative DNA-binding domain,NBC_00885_CP108796_PRJNA747871:OHA61_16370,SUPERFAMILY,SSF46955,IPR009061,DNA-bd_dom_put_sf,HOMOLOGOUS_SUPERFAMILY,Putative DNA-binding domain
Putative DNA-binding domain,NBC_01230_CP108522_PRJNA747871:OG763_25460,SUPERFAMILY,SSF46955,IPR009061,DNA-bd_dom_put_sf,HOMOLOGOUS_SUPERFAMILY,Putative DNA-binding domain
Putative DNA-binding domain,NBC_01260_CP108464_PRJNA747871:OG322_20515,SUPERFAMILY,SSF46955,IPR009061,DNA-bd_dom_put_sf,HOMOLOGOUS_SUPERFAMILY,Putative DNA-binding domain
Putative DNA-binding domain,NBC_01283_CP108430_PRJNA747871:OG302_19710,SUPERFAMILY,SSF46955,IPR009061,DNA-bd_dom_put_sf,HOMOLOGOUS_SUPERFAMILY,Putative DNA-binding domain
Putative DNA-binding domain,NBC_01318_CP108392_PRJNA747871:OG243_25165,SUPERFAMILY,SSF46955,IPR009061,DNA-bd_dom_put_sf,HOMOLOGOUS_SUPERFAMILY,Putative DNA-binding domain
Putative DNA-binding domain,NBC_01320_CP108390_PRJNA747871:OG395_29835,SUPERFAMILY,SSF46955,IPR009061,DNA-bd_dom_put_sf,HOMOLOGOUS_SUPERFAMILY,Putative DNA-binding domain
Putative DNA-binding domain,NBC_01324_CP108385_PRJNA747871:OG384_16485,SUPERFAMILY,SSF46955,IPR009061,DNA-bd_dom_put_sf,HOMOLOGOUS_SUPERFAMILY,Putative DNA-binding domain
Putative DNA-binding domain,NBC_01383_CP109561_PRJNA747871:OG209_23055,SUPERFAMILY,SSF46955,IPR009061,DNA-bd_dom_put_sf,HOMOLOGOUS_SUPERFAMILY,Putative DNA-binding domain
Putative DNA-binding domain,NBC_01410_CP109530_PRJNA747871:OG741_22420,SUPERFAMILY,SSF46955,IPR009061,DNA-bd_dom_put_sf,HOMOLOGOUS_SUPERFAMILY,Putative DNA-binding domain
Putative DNA-binding domain,NBC_01527_CP109395_PRJNA747871:OG612_18315,SUPERFAMILY,SSF46955,IPR009061,DNA-bd_dom_put_sf,HOMOLOGOUS_SUPERFAMILY,Putative DNA-binding domain
Putative DNA-binding domain,NBC_01544_CP109384_PRJNA747871:OH782_23535,SUPERFAMILY,SSF46955,IPR009061,DNA-bd_dom_put_sf,HOMOLOGOUS_SUPERFAMILY,Putative DNA-binding domain
Putative DNA-binding domain,NBC_01550_CP109376_PRJNA747871:OH781_17650,SUPERFAMILY,SSF46955,IPR009061,DNA-bd_dom_put_sf,HOMOLOGOUS_SUPERFAMILY,Putative DNA-binding domain
Putative DNA-binding domain,NBC_01578_CP109346_PRJNA747871:OH776_19450,SUPERFAMILY,SSF46955,IPR009061,DNA-bd_dom_put_sf,HOMOLOGOUS_SUPERFAMILY,Putative DNA-binding domain
Putative DNA-binding domain,NBC_01579_CP109344_PRJNA747871:OHA20_25710,SUPERFAMILY,SSF46955,IPR009061,DNA-bd_dom_put_sf,HOMOLOGOUS_SUPERFAMILY,Putative DNA-binding domain
Putative DNA-binding domain,NBC_01617_CP109298_PRJNA747871:OG784_18495,SUPERFAMILY,SSF46955,IPR009061,DNA-bd_dom_put_sf,HOMOLOGOUS_SUPERFAMILY,Putative DNA-binding domain
Putative DNA-binding domain,NBC_01618_CP109297_PRJNA747871:OH735_16505,SUPERFAMILY,SSF46955,IPR009061,DNA-bd_dom_put_sf,HOMOLOGOUS_SUPERFAMILY,Putative DNA-binding domain
Putative DNA-binding domain,NBC_01620_CP109296_PRJNA747871:OG987_18390,SUPERFAMILY,SSF46955,IPR009061,DNA-bd_dom_put_sf,HOMOLOGOUS_SUPERFAMILY,Putative DNA-binding domain
Putative DNA-binding domain,NBC_01637_CP109274_PRJNA747871:OG891_19835,SUPERFAMILY,SSF46955,IPR009061,DNA-bd_dom_put_sf,HOMOLOGOUS_SUPERFAMILY,Putative DNA-binding domain
Putative DNA-binding domain,NBC_01643_CP109266_PRJNA747871:OHB03_19450,SUPERFAMILY,SSF46955,IPR009061,DNA-bd_dom_put_sf,HOMOLOGOUS_SUPERFAMILY,Putative DNA-binding domain
Putative DNA-binding domain,NBC_01653_CP109254_PRJNA747871:OH719_27035,SUPERFAMILY,SSF46955,IPR009061,DNA-bd_dom_put_sf,HOMOLOGOUS_SUPERFAMILY,Putative DNA-binding domain
Putative DNA-binding domain,NBC_01707_CP109190_PRJNA747871:OG963_25345,SUPERFAMILY,SSF46955,IPR009061,DNA-bd_dom_put_sf,HOMOLOGOUS_SUPERFAMILY,Putative DNA-binding domain
Putative DNA-binding domain,NBC_01717_CP109178_PRJNA747871:OHB49_23720,SUPERFAMILY,SSF46955,IPR009061,DNA-bd_dom_put_sf,HOMOLOGOUS_SUPERFAMILY,Putative DNA-binding domain
Putative DNA-binding domain,NBC_01718_CP109174_PRJNA747871:OG957_22635,SUPERFAMILY,SSF46955,IPR009061,DNA-bd_dom_put_sf,HOMOLOGOUS_SUPERFAMILY,Putative DNA-binding domain
Putative DNA-binding domain,NBC_01724_CP109169_PRJNA747871:OG894_23870,SUPERFAMILY,SSF46955,IPR009061,DNA-bd_dom_put_sf,HOMOLOGOUS_SUPERFAMILY,Putative DNA-binding domain
Putative DNA-binding domain,NBC_01727_CP109163_PRJNA747871:OIE76_18725,SUPERFAMILY,SSF46955,IPR009061,DNA-bd_dom_put_sf,HOMOLOGOUS_SUPERFAMILY,Putative DNA-binding domain
Putative DNA-binding domain,NBC_01744_CP109148_PRJNA747871:OIE70_24605,SUPERFAMILY,SSF46955,IPR009061,DNA-bd_dom_put_sf,HOMOLOGOUS_SUPERFAMILY,Putative DNA-binding domain
Putative DNA-binding domain,NBC_01751_CP109136_PRJNA747871:OHA26_19465,SUPERFAMILY,SSF46955,IPR009061,DNA-bd_dom_put_sf,HOMOLOGOUS_SUPERFAMILY,Putative DNA-binding domain
Putative DNA-binding domain,NBC_01760_CP109124_PRJNA747871:OG807_17720,SUPERFAMILY,SSF46955,IPR009061,DNA-bd_dom_put_sf,HOMOLOGOUS_SUPERFAMILY,Putative DNA-binding domain
Putative DNA-binding domain,NBC_01761_CP109123_PRJNA747871:OG808_24515,SUPERFAMILY,SSF46955,IPR009061,DNA-bd_dom_put_sf,HOMOLOGOUS_SUPERFAMILY,Putative DNA-binding domain
Putative DNA-binding domain,NBC_01762_CP109122_PRJNA747871:OIE61_18725,SUPERFAMILY,SSF46955,IPR009061,DNA-bd_dom_put_sf,HOMOLOGOUS_SUPERFAMILY,Putative DNA-binding domain
Putative DNA-binding domain,NBC_01763_CP109121_PRJNA747871:OHA08_20600,SUPERFAMILY,SSF46955,IPR009061,DNA-bd_dom_put_sf,HOMOLOGOUS_SUPERFAMILY,Putative DNA-binding domain
Putative DNA-binding domain,NBC_01799_CP109076_PRJNA747871:OG930_19085,SUPERFAMILY,SSF46955,IPR009061,DNA-bd_dom_put_sf,HOMOLOGOUS_SUPERFAMILY,Putative DNA-binding domain
Putative DNA-binding domain,NBC_01800_CP109075_PRJNA747871:OIE65_19750,SUPERFAMILY,SSF46955,IPR009061,DNA-bd_dom_put_sf,HOMOLOGOUS_SUPERFAMILY,Putative DNA-binding domain
Putative DNA-binding domain,NBC_01244_CP108488_PRJNA747871:OG247_24455,SUPERFAMILY,SSF46955,IPR009061,DNA-bd_dom_put_sf,HOMOLOGOUS_SUPERFAMILY,Putative DNA-binding domain
CARRIER,NC_015690|c1887119-1990282|1919373-1929602|+|KNP414_RS08410|SDR_family_NAD(P)-dependent_oxidoreductase|WP_013915596.1,PROSITE_PROFILES,PS50075,IPR009081,PP-bd_ACP,DOMAIN,CARRIER
CARRIER,NC_015690|c1887119-1990282|1919373-1929602|+|KNP414_RS08410|SDR_family_NAD(P)-dependent_oxidoreductase|WP_013915596.1,PROSITE_PROFILES,PS50075,IPR009081,PP-bd_ACP,DOMAIN,CARRIER
PP-binding,NC_015690|c1887119-1990282|1919373-1929602|+|KNP414_RS08410|SDR_family_NAD(P)-dependent_oxidoreductase|WP_013915596.1,PFAM,PF00550,IPR009081,PP-bd_ACP,DOMAIN,PP-binding
CARRIER,NC_016935|c2418317-2521499|2450569-2460798|+|PM3016_RS10825|SDR_family_NAD(P)-dependent_oxidoreductase|WP_014369465.1,PROSITE_PROFILES,PS50075,IPR009081,PP-bd_ACP,DOMAIN,CARRIER
CARRIER,NC_016935|c2418317-2521499|2450569-2460798|+|PM3016_RS10825|SDR_family_NAD(P)-dependent_oxidoreductase|WP_014369465.1,PROSITE_PROFILES,PS50075,IPR009081,PP-bd_ACP,DOMAIN,CARRIER
PP-binding,NC_016935|c2418317-2521499|2450569-2460798|+|PM3016_RS10825|SDR_family_NAD(P)-dependent_oxidoreductase|WP_014369465.1,PFAM,PF00550,IPR009081,PP-bd_ACP,DOMAIN,PP-binding
CARRIER,NZ_CP034279|c2205489-2286666|2253144-2260913|-|EIZ62_RS09545|non-ribosomal_peptide_synthetase|WP_156692277.1,PROSITE_PROFILES,PS50075,IPR009081,PP-bd_ACP,DOMAIN,CARRIER
CARRIER,NZ_CP034279|c2205489-2286666|2253144-2260913|-|EIZ62_RS09545|non-ribosomal_peptide_synthetase|WP_156692277.1,PROSITE_PROFILES,PS50075,IPR009081,PP-bd_ACP,DOMAIN,CARRIER
PP-binding,NZ_CP034279|c2205489-2286666|2253144-2260913|-|EIZ62_RS09545|non-ribosomal_peptide_synthetase|WP_156692277.1,PFAM,PF00550,IPR009081,PP-bd_ACP,DOMAIN,PP-binding
CARRIER,NZ_CP046172|c976687-1074645|1013606-1020958|+|F5544_RS04760|non-ribosomal_peptide_synthetase|WP_167472041.1,PROSITE_PROFILES,PS50075,IPR009081,PP-bd_ACP,DOMAIN,CARRIER
CARRIER,NZ_CP046172|c976687-1074645|1013606-1020958|+|F5544_RS04760|non-ribosomal_peptide_synthetase|WP_167472041.1,PROSITE_PROFILES,PS50075,IPR009081,PP-bd_ACP,DOMAIN,CARRIER
PP-binding,NZ_CP046172|c976687-1074645|1013606-1020958|+|F5544_RS04760|non-ribosomal_peptide_synthetase|WP_167472041.1,PFAM,PF00550,IPR009081,PP-bd_ACP,DOMAIN,PP-binding
CARRIER,NZ_CP015412|c743404-839173|811866-819173|+|S4054249_RS23775|non-ribosomal_peptide_synthetase|WP_052961099.1,PROSITE_PROFILES,PS50075,IPR009081,PP-bd_ACP,DOMAIN,CARRIER
CARRIER,NZ_CP015412|c743404-839173|811866-819173|+|S4054249_RS23775|non-ribosomal_peptide_synthetase|WP_052961099.1,PROSITE_PROFILES,PS50075,IPR009081,PP-bd_ACP,DOMAIN,CARRIER
PP-binding,NZ_CP015412|c743404-839173|811866-819173|+|S4054249_RS23775|non-ribosomal_peptide_synthetase|WP_052961099.1,PFAM,PF00550,IPR009081,PP-bd_ACP,DOMAIN,PP-binding
CARRIER,NZ_CP007806|c3392466-3439480|3412467-3419480|-|BRLA_RS14705|non-ribosomal_peptide_synthetase|WP_003335759.1,PROSITE_PROFILES,PS50075,IPR009081,PP-bd_ACP,DOMAIN,CARRIER
CARRIER,NZ_CP007806|c3392466-3439480|3412467-3419480|-|BRLA_RS14705|non-ribosomal_peptide_synthetase|WP_003335759.1,PROSITE_PROFILES,PS50075,IPR009081,PP-bd_ACP,DOMAIN,CARRIER
PP-binding,NZ_CP007806|c3392466-3439480|3412467-3419480|-|BRLA_RS14705|non-ribosomal_peptide_synthetase|WP_003335759.1,PFAM,PF00550,IPR009081,PP-bd_ACP,DOMAIN,PP-binding
CARRIER,NZ_CP017705|c1550570-1597584|1570571-1577584|-|BrL25_RS07625|non-ribosomal_peptide_synthetase|WP_018670344.1,PROSITE_PROFILES,PS50075,IPR009081,PP-bd_ACP,DOMAIN,CARRIER
CARRIER,NZ_CP017705|c1550570-1597584|1570571-1577584|-|BrL25_RS07625|non-ribosomal_peptide_synthetase|WP_018670344.1,PROSITE_PROFILES,PS50075,IPR009081,PP-bd_ACP,DOMAIN,CARRIER
PP-binding,NZ_CP017705|c1550570-1597584|1570571-1577584|-|BrL25_RS07625|non-ribosomal_peptide_synthetase|WP_018670344.1,PFAM,PF00550,IPR009081,PP-bd_ACP,DOMAIN,PP-binding
CARRIER,NZ_CP025545|c3417658-3464672|3437659-3444672|-|C0R09_RS15090|non-ribosomal_peptide_synthetase|WP_101668611.1,PROSITE_PROFILES,PS50075,IPR009081,PP-bd_ACP,DOMAIN,CARRIER
CARRIER,NZ_CP025545|c3417658-3464672|3437659-3444672|-|C0R09_RS15090|non-ribosomal_peptide_synthetase|WP_101668611.1,PROSITE_PROFILES,PS50075,IPR009081,PP-bd_ACP,DOMAIN,CARRIER
PP-binding,NZ_CP025545|c3417658-3464672|3437659-3444672|-|C0R09_RS15090|non-ribosomal_peptide_synthetase|WP_101668611.1,PFAM,PF00550,IPR009081,PP-bd_ACP,DOMAIN,PP-binding
CARRIER,NZ_CP032410|c5001896-5048910|5021897-5028910|+|D5F52_RS23470|non-ribosomal_peptide_synthetase|WP_119734491.1,PROSITE_PROFILES,PS50075,IPR009081,PP-bd_ACP,DOMAIN,CARRIER
CARRIER,NZ_CP032410|c5001896-5048910|5021897-5028910|+|D5F52_RS23470|non-ribosomal_peptide_synthetase|WP_119734491.1,PROSITE_PROFILES,PS50075,IPR009081,PP-bd_ACP,DOMAIN,CARRIER
PP-binding,NZ_CP032410|c5001896-5048910|5021897-5028910|+|D5F52_RS23470|non-ribosomal_peptide_synthetase|WP_119734491.1,PFAM,PF00550,IPR009081,PP-bd_ACP,DOMAIN,PP-binding
CARRIER,NZ_CP032848|c4839304-4886318|4859305-4866318|-|D8Z77_RS21590|non-ribosomal_peptide_synthetase|WP_121474592.1,PROSITE_PROFILES,PS50075,IPR009081,PP-bd_ACP,DOMAIN,CARRIER
CARRIER,NZ_CP032848|c4839304-4886318|4859305-4866318|-|D8Z77_RS21590|non-ribosomal_peptide_synthetase|WP_121474592.1,PROSITE_PROFILES,PS50075,IPR009081,PP-bd_ACP,DOMAIN,CARRIER
PP-binding,NZ_CP032848|c4839304-4886318|4859305-4866318|-|D8Z77_RS21590|non-ribosomal_peptide_synthetase|WP_121474592.1,PFAM,PF00550,IPR009081,PP-bd_ACP,DOMAIN,PP-binding
CARRIER,NZ_MBFH01000001|c446502-493516|466503-473516|+|BBZ61_RS02320|non-ribosomal_peptide_synthetase|WP_068791798.1,PROSITE_PROFILES,PS50075,IPR009081,PP-bd_ACP,DOMAIN,CARRIER
CARRIER,NZ_MBFH01000001|c446502-493516|466503-473516|+|BBZ61_RS02320|non-ribosomal_peptide_synthetase|WP_068791798.1,PROSITE_PROFILES,PS50075,IPR009081,PP-bd_ACP,DOMAIN,CARRIER
PP-binding,NZ_MBFH01000001|c446502-493516|466503-473516|+|BBZ61_RS02320|non-ribosomal_peptide_synthetase|WP_068791798.1,PFAM,PF00550,IPR009081,PP-bd_ACP,DOMAIN,PP-binding
CARRIER,NW_014574696|c225420-389931|353097-359931|-|MBR_09308|polyketide_synthase|XP_014540705.1,PROSITE_PROFILES,PS50075,IPR009081,PP-bd_ACP,DOMAIN,CARRIER
CARRIER,NW_014574696|c225420-389931|353097-359931|-|MBR_09308|polyketide_synthase|XP_014540705.1,PROSITE_PROFILES,PS50075,IPR009081,PP-bd_ACP,DOMAIN,CARRIER
PP-binding,NW_014574696|c225420-389931|353097-359931|-|MBR_09308|polyketide_synthase|XP_014540705.1,PFAM,PF00550,IPR009081,PP-bd_ACP,DOMAIN,PP-binding
CARRIER,NZ_KK037166|c11206326-11282196|11253957-11258228|+|KUTG_RS64970|non-ribosomal_peptide_synthetase|WP_232241563.1,PROSITE_PROFILES,PS50075,IPR009081,PP-bd_ACP,DOMAIN,CARRIER
CARRIER,NZ_KK037166|c11206326-11282196|11253957-11258228|+|KUTG_RS64970|non-ribosomal_peptide_synthetase|WP_232241563.1,PROSITE_PROFILES,PS50075,IPR009081,PP-bd_ACP,DOMAIN,CARRIER
PP-binding,NZ_KK037166|c11206326-11282196|11253957-11258228|+|KUTG_RS64970|non-ribosomal_peptide_synthetase|WP_232241563.1,PFAM,PF00550,IPR009081,PP-bd_ACP,DOMAIN,PP-binding
CARRIER,NZ_CP047318|c513153-578614|528093-532043|-|GSY65_RS02150|aminotransferase_class_I/II-fold_pyridoxal_phosphate-dependent_enzyme|WP_159765667.1,PROSITE_PROFILES,PS50075,IPR009081,PP-bd_ACP,DOMAIN,CARRIER
PP-binding,NZ_CP047318|c513153-578614|528093-532043|-|GSY65_RS02150|aminotransferase_class_I/II-fold_pyridoxal_phosphate-dependent_enzyme|WP_159765667.1,PFAM,PF00550,IPR009081,PP-bd_ACP,DOMAIN,PP-binding
CARRIER,NZ_CP091820|c3537170-3809368|3552296-3556060|-|L2I08_RS15635|aminotransferase_class_I/II-fold_pyridoxal_phosphate-dependent_enzyme|WP_237896058.1,PROSITE_PROFILES,PS50075,IPR009081,PP-bd_ACP,DOMAIN,CARRIER
PP-binding,NZ_CP091820|c3537170-3809368|3552296-3556060|-|L2I08_RS15635|aminotransferase_class_I/II-fold_pyridoxal_phosphate-dependent_enzyme|WP_237896058.1,PFAM,PF00550,IPR009081,PP-bd_ACP,DOMAIN,PP-binding
CARRIER,NZ_CP022752|c2980981-3087251|3021286-3024096|-|CDG81_RS13180|type_I_polyketide_synthase|WP_157734714.1,PROSITE_PROFILES,PS50075,IPR009081,PP-bd_ACP,DOMAIN,CARRIER
PP-binding,NZ_CP022752|c2980981-3087251|3021286-3024096|-|CDG81_RS13180|type_I_polyketide_synthase|WP_157734714.1,PFAM,PF00550,IPR009081,PP-bd_ACP,DOMAIN,PP-binding
NRPS-para261,NZ_KK037166|c11206326-11282196|11253957-11258228|+|KUTG_RS64970|non-ribosomal_peptide_synthetase|WP_232241563.1,NCBIFAM,TIGR01720,IPR010060,NRPS_synth,DOMAIN,NRPS-para261
AA-adenyl-dom,NZ_CP034279|c2205489-2286666|2253144-2260913|-|EIZ62_RS09545|non-ribosomal_peptide_synthetase|WP_156692277.1,NCBIFAM,TIGR01733,IPR010071,AA_adenyl_dom,DOMAIN,AA-adenyl-dom
AA-adenyl-dom,NZ_CP046172|c976687-1074645|1013606-1020958|+|F5544_RS04760|non-ribosomal_peptide_synthetase|WP_167472041.1,NCBIFAM,TIGR01733,IPR010071,AA_adenyl_dom,DOMAIN,AA-adenyl-dom
AA-adenyl-dom,NZ_CP015412|c743404-839173|811866-819173|+|S4054249_RS23775|non-ribosomal_peptide_synthetase|WP_052961099.1,NCBIFAM,TIGR01733,IPR010071,AA_adenyl_dom,DOMAIN,AA-adenyl-dom
AA-adenyl-dom,NZ_CP007806|c3392466-3439480|3412467-3419480|-|BRLA_RS14705|non-ribosomal_peptide_synthetase|WP_003335759.1,NCBIFAM,TIGR01733,IPR010071,AA_adenyl_dom,DOMAIN,AA-adenyl-dom
AA-adenyl-dom,NZ_CP017705|c1550570-1597584|1570571-1577584|-|BrL25_RS07625|non-ribosomal_peptide_synthetase|WP_018670344.1,NCBIFAM,TIGR01733,IPR010071,AA_adenyl_dom,DOMAIN,AA-adenyl-dom
AA-adenyl-dom,NZ_CP025545|c3417658-3464672|3437659-3444672|-|C0R09_RS15090|non-ribosomal_peptide_synthetase|WP_101668611.1,NCBIFAM,TIGR01733,IPR010071,AA_adenyl_dom,DOMAIN,AA-adenyl-dom
AA-adenyl-dom,NZ_CP032410|c5001896-5048910|5021897-5028910|+|D5F52_RS23470|non-ribosomal_peptide_synthetase|WP_119734491.1,NCBIFAM,TIGR01733,IPR010071,AA_adenyl_dom,DOMAIN,AA-adenyl-dom
AA-adenyl-dom,NZ_CP032848|c4839304-4886318|4859305-4866318|-|D8Z77_RS21590|non-ribosomal_peptide_synthetase|WP_121474592.1,NCBIFAM,TIGR01733,IPR010071,AA_adenyl_dom,DOMAIN,AA-adenyl-dom
AA-adenyl-dom,NZ_MBFH01000001|c446502-493516|466503-473516|+|BBZ61_RS02320|non-ribosomal_peptide_synthetase|WP_068791798.1,NCBIFAM,TIGR01733,IPR010071,AA_adenyl_dom,DOMAIN,AA-adenyl-dom
AA-adenyl-dom,NZ_KK037166|c11206326-11282196|11253957-11258228|+|KUTG_RS64970|non-ribosomal_peptide_synthetase|WP_232241563.1,NCBIFAM,TIGR01733,IPR010071,AA_adenyl_dom,DOMAIN,AA-adenyl-dom
TonB-siderophor,NZ_JHEG04000001|c8265386-8343147|8290935-8293481|-|HC643_RS33940|TonB-dependent_siderophore_receptor|WP_050046554.1,NCBIFAM,TIGR01783,IPR010105,TonB_sidphr_rcpt,FAMILY,TonB-siderophor
DEAH_box_HrpA,NZ_BBXF01000001|c1125776-1196744|1150871-1154707|-|AW274_RS04570|ATP-dependent_RNA_helicase_HrpA|WP_062429605.1,NCBIFAM,TIGR01967,IPR010222,RNA_helicase_HrpA,FAMILY,DEAH_box_HrpA
DEAH_box_HrpA,NZ_WXEW01000002|c328969-397700|369530-373363|+|GT755_RS07435|ATP-dependent_RNA_helicase_HrpA|WP_161478968.1,NCBIFAM,TIGR01967,IPR010222,RNA_helicase_HrpA,FAMILY,DEAH_box_HrpA
"L-ASPARAGINASE, PUTATIVE (AFU_ORTHOLOGUE AFUA_3G11890)-RELATED",NW_020290893|c40242-104036|50767-51852|-|BO96DRAFT_33371|L-asparaginase_II|XP_025455221.1,PANTHER,PTHR42110,IPR010349,Asparaginase_II,FAMILY,"L-ASPARAGINASE, PUTATIVE (AFU_ORTHOLOGUE AFUA_3G11890)-RELATED"
Asparaginase_II,NW_020290893|c40242-104036|50767-51852|-|BO96DRAFT_33371|L-asparaginase_II|XP_025455221.1,PFAM,PF06089,IPR010349,Asparaginase_II,FAMILY,Asparaginase_II
CheY-like,NZ_CP051010|c6476332-6539106|6492558-6493229|+|HEP87_RS29840|response_regulator_transcription_factor|WP_168509944.1,SUPERFAMILY,SSF52172,IPR011006,CheY-like_superfamily,HOMOLOGOUS_SUPERFAMILY,CheY-like
CheY-like,NZ_RQJW01000003|c1146670-1209458|1192632-1193303|-|EHO50_RS14075|response_regulator_transcription_factor|WP_128430379.1,SUPERFAMILY,SSF52172,IPR011006,CheY-like_superfamily,HOMOLOGOUS_SUPERFAMILY,CheY-like
CheY-like,NZ_CP095864|c1556118-1627032|1562316-1562978|+|MYK68_RS07180|response_regulator_transcription_factor|WP_247867186.1,SUPERFAMILY,SSF52172,IPR011006,CheY-like_superfamily,HOMOLOGOUS_SUPERFAMILY,CheY-like
CheY-like,NZ_AP024745|c8798844-8821525|8814585-8815229|-|L3i22_RS39520|response_regulator_transcription_factor|WP_221322574.1,SUPERFAMILY,SSF52172,IPR011006,CheY-like_superfamily,HOMOLOGOUS_SUPERFAMILY,CheY-like
CheY-like,NZ_BMVR01000003|c578507-619605|583522-584166|-|IE274_RS09620|response_regulator_transcription_factor|WP_190115189.1,SUPERFAMILY,SSF52172,IPR011006,CheY-like_superfamily,HOMOLOGOUS_SUPERFAMILY,CheY-like
